0.7627 (+/-0.025) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 5}
0.7652 (+/-0.024) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 2}
0.7652 (+/-0.024) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 5}
0.7629 (+/-0.022) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 2}
0.7629 (+/-0.022) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 5}
0.7615 (+/-0.024) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 2}
0.7615 (+/-0.024) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 5}
0.7599 (+/-0.024) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 2}
0.7601 (+/-0.024) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 5}
0.7694 (+/-0.026) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 2}
0.7694 (+/-0.026) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 5}
0.7687 (+/-0.020) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 2}
0.7687 (+/-0.020) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 5}
0.7668 (+/-0.024) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 2}
0.7668 (+/-0.024) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 5}
0.7692 (+/-0.023) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 2}
0.7692 (+/-0.023) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 5}
0.7663 (+/-0.031) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 2}
0.7663 (+/-0.031) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 5}
0.7631 (+/-0.027) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 2}
0.7631 (+/-0.027) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 5}
0.7680 (+/-0.024) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 2}
0.7680 (+/-0.024) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 5}
0.7698 (+/-0.029) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 2}
0.7698 (+/-0.029) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 5}
0.7673 (+/-0.020) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 2}
0.7673 (+/-0.020) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 5}
0.7692 (+/-0.026) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 2}
0.7692 (+/-0.026) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 5}
0.7573 (+/-0.022) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 2}
0.7573 (+/-0.022) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 5}
0.7594 (+/-0.015) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 2}
0.7594 (+/-0.015) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 5}
0.7644 (+/-0.028) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 2}
0.7644 (+/-0.028) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 5}
0.7639 (+/-0.020) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 2}
0.7639 (+/-0.020) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 5}
0.7645 (+/-0.024) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 2}
0.7645 (+/-0.024) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 5}
0.7647 (+/-0.025) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 2}
0.7647 (+/-0.025) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 5}
0.7535 (+/-0.022) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 2}
0.7535 (+/-0.022) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 5}
0.7568 (+/-0.026) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 2}
0.7568 (+/-0.026) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 5}
0.7584 (+/-0.025) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 2}
0.7584 (+/-0.025) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 5}
0.7613 (+/-0.025) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 2}
0.7613 (+/-0.025) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 5}
0.7597 (+/-0.025) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 2}
0.7597 (+/-0.025) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 5}
0.7605 (+/-0.020) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 2}
0.7605 (+/-0.020) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 5}
0.7535 (+/-0.022) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 2}
0.7535 (+/-0.022) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 5}
0.7568 (+/-0.026) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 2}
0.7568 (+/-0.026) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 5}
0.7584 (+/-0.025) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 2}
0.7584 (+/-0.025) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 5}
0.7613 (+/-0.025) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 2}
0.7613 (+/-0.025) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 5}
0.7597 (+/-0.025) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 2}
0.7597 (+/-0.025) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 5}
0.7605 (+/-0.020) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 2}
0.7605 (+/-0.020) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 5}
0.7526 (+/-0.020) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 2}
0.7526 (+/-0.020) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 5}
0.7526 (+/-0.018) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 2}
0.7526 (+/-0.018) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 5}
0.7588 (+/-0.024) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 2}
0.7588 (+/-0.024) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 5}
0.7578 (+/-0.023) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 2}
0.7578 (+/-0.023) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 5}
0.7576 (+/-0.020) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 2}
0.7576 (+/-0.020) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 5}
0.7593 (+/-0.023) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 2}
0.7593 (+/-0.023) for {'classifier__max_depth': 100, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 5}
0.7669 (+/-0.025) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 2}
0.7669 (+/-0.025) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 5}
0.7679 (+/-0.026) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 2}
0.7679 (+/-0.026) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 5}
0.7736 (+/-0.030) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 2}
0.7736 (+/-0.030) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 5}
0.7748 (+/-0.031) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 2}
0.7748 (+/-0.031) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 5}
0.7767 (+/-0.025) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 2}
0.7767 (+/-0.025) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 5}
0.7745 (+/-0.020) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 2}
0.7745 (+/-0.020) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 5}
0.7643 (+/-0.023) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 2}
0.7643 (+/-0.023) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 5}
0.7645 (+/-0.023) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 2}
0.7645 (+/-0.023) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 5}
0.7720 (+/-0.024) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 2}
0.7720 (+/-0.024) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 5}
0.7736 (+/-0.027) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 2}
0.7736 (+/-0.027) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 5}
0.7728 (+/-0.020) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 2}
0.7728 (+/-0.020) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 5}
0.7726 (+/-0.025) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 2}
0.7726 (+/-0.025) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 5}
0.7605 (+/-0.023) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 2}
0.7605 (+/-0.023) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 5}
0.7570 (+/-0.026) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 2}
0.7570 (+/-0.026) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 5}
0.7648 (+/-0.026) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 2}
0.7648 (+/-0.026) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 5}
0.7627 (+/-0.025) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 2}
0.7627 (+/-0.025) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 5}
0.7652 (+/-0.024) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 2}
0.7652 (+/-0.024) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 5}
0.7629 (+/-0.022) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 2}
0.7629 (+/-0.022) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 5}
0.7615 (+/-0.024) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 2}
0.7614 (+/-0.024) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 5}
0.7601 (+/-0.024) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 2}
0.7601 (+/-0.024) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 5}
0.7694 (+/-0.026) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 2}
0.7694 (+/-0.026) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 5}
0.7687 (+/-0.020) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 2}
0.7687 (+/-0.020) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 500, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 5}
0.7668 (+/-0.024) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 2}
0.7668 (+/-0.024) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 5}
0.7692 (+/-0.023) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 2}
0.7692 (+/-0.023) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 1000, 'imputer__n_neighbors': 5, 'replacer__n_neighbors': 5}
0.7663 (+/-0.031) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 2}
0.7663 (+/-0.031) for {'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'imputer__n_neighbors': 2, 'replacer__n_neighbors': 5}
